timestamp,open,high,low,close,volume
2022-11-02,13.0300,13.1250,12.6600,12.6800,31867579
2022-11-01,13.2500,13.8300,13.2500,13.3500,22199498
2022-10-31,12.7800,13.0600,12.6450,13.0000,21383706
2022-10-28,12.5000,12.9700,12.3650,12.9500,19055919
2022-10-27,13.0050,13.3508,12.4400,12.4900,23608534
2022-10-26,13.4700,13.6600,12.8300,13.0000,24253939
2022-10-25,13.0100,13.6500,13.0100,13.5700,22539751
2022-10-24,13.4600,13.5900,13.0150,13.1800,20913446
2022-10-21,12.8700,13.4950,12.8350,13.4900,21454512
2022-10-20,12.6600,13.2150,12.4500,12.9200,23298295
2022-10-19,12.9600,13.1900,12.5500,12.6100,19640276
2022-10-18,12.6180,13.0400,12.5500,12.8800,18270306
2022-10-17,12.5700,12.6400,12.2800,12.3200,21358094
2022-10-14,12.5500,12.8400,12.4000,12.4300,20424229
2022-10-13,11.4200,12.5600,11.2500,12.5000,29973161
2022-10-12,11.4800,11.8500,11.3300,11.6600,28771639
2022-10-11,11.8500,12.0300,11.3850,11.6000,25356064
2022-10-10,12.0400,12.2300,11.8100,12.0200,16726487
2022-10-07,12.3800,12.4800,11.8800,11.9800,14331224
2022-10-06,12.2000,12.5400,12.0650,12.4900,17992685
2022-10-05,12.0500,12.3000,11.8600,12.2200,13677314
2022-10-04,12.0800,12.5500,12.0400,12.3600,18674037
2022-10-03,11.6400,12.0300,11.5550,11.9500,17827200
2022-09-30,11.7100,12.0200,11.4800,11.5000,23432216
2022-09-29,11.5300,11.7600,11.3017,11.6600,20033721
2022-09-28,11.2800,11.8700,11.2000,11.7900,19531390
2022-09-27,11.5200,12.0100,11.2200,11.3200,22208249
2022-09-26,11.6900,12.0450,11.3850,11.4100,24792011
2022-09-23,11.7850,11.9100,11.5100,11.7900,25087531
2022-09-22,12.2400,12.3800,11.8800,12.0100,23032392
2022-09-21,13.1800,13.2861,12.2200,12.2200,25806136
2022-09-20,13.0600,13.2400,12.8300,13.2100,27526138
2022-09-19,12.6550,13.3600,12.5500,13.1600,23871624
2022-09-16,13.0400,13.1200,12.6300,12.7400,37420173
2022-09-15,12.5700,13.3350,12.5500,13.1700,22447835
2022-09-14,12.9500,12.9800,12.3200,12.7100,23717871
2022-09-13,12.8400,13.1800,12.7450,12.9500,20761353
2022-09-12,13.1800,13.5300,13.0950,13.3100,15804619
2022-09-09,12.6700,13.0900,12.6700,13.0300,22564952
2022-09-08,12.5400,12.6900,12.2300,12.5400,22276142
2022-09-07,12.5000,12.8800,12.4800,12.6800,15815986
2022-09-06,13.1100,13.1100,12.4850,12.6300,25087020
2022-09-02,13.2700,13.5200,13.0000,13.0600,20909579
2022-09-01,13.0200,13.2200,12.7700,13.1900,25104415
2022-08-31,13.3200,13.5450,13.2000,13.2400,24097586
2022-08-30,13.3600,13.5700,13.0500,13.2900,23844105
2022-08-29,12.9800,13.4700,12.9800,13.2000,18495055
2022-08-26,13.5600,14.0200,13.1300,13.1600,29667534
2022-08-25,13.4800,13.6600,13.3400,13.5600,21340957
2022-08-24,12.8400,13.5900,12.7900,13.5200,27581057
2022-08-23,12.8250,13.1500,12.7020,12.7900,23719254
2022-08-22,13.4800,13.5300,12.6900,12.7100,33567904
2022-08-19,12.9800,13.7500,12.9700,13.7300,24631687
2022-08-18,13.1600,13.2200,12.8600,13.1900,25789237
2022-08-17,13.4400,13.5400,13.0500,13.2600,23289492
2022-08-16,13.0700,13.8800,12.8200,13.6900,33874697
2022-08-15,13.5500,13.6300,13.0633,13.1200,34209839
2022-08-12,13.8500,13.8600,13.3600,13.6800,22307263
2022-08-11,13.2600,13.9500,13.2085,13.6800,28750269
2022-08-10,13.3600,13.5800,13.0700,13.1000,31904967
2022-08-09,13.9400,14.0000,12.9300,13.1000,43116053
2022-08-08,14.7000,14.7200,13.9200,14.0200,40551659
2022-08-05,14.5900,15.1500,14.4150,14.5900,67899746
2022-08-04,16.5100,17.6500,16.5100,17.4800,34395524
2022-08-03,16.1900,16.8500,15.9900,16.7100,21595782
