timestamp,open,high,low,close,volume
2022-11-02,90.9400,91.1800,86.8800,86.9700,57038282
2022-11-01,95.4500,96.0300,90.3700,90.4700,47161351
2022-10-31,95.4200,96.0300,93.9800,94.5100,31675036
2022-10-28,92.2700,96.5500,92.1300,96.2900,43697286
2022-10-27,94.5200,95.4300,91.8000,92.2200,60710859
2022-10-26,96.4300,98.3100,94.6900,94.9300,88279042
2022-10-25,102.9000,104.8200,102.7200,104.4800,40611375
2022-10-24,101.8000,102.7500,99.9800,102.5200,27176417
2022-10-21,97.8450,101.3100,97.7200,101.1300,32458722
2022-10-20,100.0000,102.3200,99.3900,99.9700,25323202
2022-10-19,100.0100,101.0183,98.9201,99.6300,23811064
2022-10-18,103.1300,103.4700,99.9700,100.7700,24060671
2022-10-17,98.8600,100.9300,98.8300,99.9700,28419192
2022-10-14,99.9900,100.6900,96.3700,96.5600,25410674
2022-10-13,95.1500,99.7750,94.3836,99.0600,34574549
2022-10-12,97.3000,98.7500,96.7350,97.5600,21876362
2022-10-11,97.4300,99.2450,96.3100,97.1800,26507103
2022-10-10,99.0000,99.0950,97.0100,97.8600,18225094
2022-10-07,99.8500,100.5300,98.2950,98.6800,27502765
2022-10-06,100.6800,102.9254,100.5900,101.4200,22323989
2022-10-05,99.8250,101.9300,98.8000,101.4300,22176903
2022-10-04,100.4400,101.8400,100.3800,101.6400,28850773
2022-10-03,96.7600,99.2872,96.5210,98.6400,27982031
2022-09-30,97.0500,98.9000,95.5600,95.6500,32941493
2022-09-29,98.6400,98.6400,95.9600,97.4200,31047224
2022-09-28,97.6500,100.7000,97.1100,100.0500,32466323
2022-09-27,99.4300,100.0000,96.8720,97.5000,30072781
2022-09-26,98.1000,99.8800,97.8000,98.1700,27072662
2022-09-23,99.6300,99.6600,97.4700,98.7400,31625437
2022-09-22,98.8200,101.2400,98.7900,100.1400,33986096
2022-09-21,101.6700,102.8800,99.2700,99.2800,31487265
2022-09-20,102.0800,102.3700,100.5200,101.1400,26517123
2022-09-19,101.7500,103.3300,101.5500,103.0700,23036811
2022-09-16,102.0700,103.1300,100.9400,102.8000,42797172
2022-09-15,104.0300,105.2700,102.3500,102.9100,34188284
2022-09-14,104.5700,105.2750,103.6600,105.0000,26395134
2022-09-13,107.8000,108.3000,104.0900,104.3200,38172871
2022-09-12,110.9900,111.6200,109.9300,110.8600,22966752
2022-09-09,109.0650,110.9900,109.0200,110.6500,23213585
2022-09-08,108.0400,109.6000,107.1600,108.3800,24238293
2022-09-07,107.0600,109.9800,106.9000,109.4500,23166967
2022-09-06,107.3000,108.0300,105.7800,106.8100,24994273
2022-09-02,110.5900,110.7400,107.2600,107.8500,24160711
2022-09-01,108.2800,110.4450,107.3600,109.7400,28360926
2022-08-31,110.6500,110.8500,108.1300,108.2200,28626972
2022-08-30,110.1700,110.5000,107.8000,108.9400,27513255
2022-08-29,109.9900,110.9500,108.8000,109.4200,21098514
2022-08-26,114.7200,115.1200,110.1900,110.3400,37245697
2022-08-25,114.2350,116.7200,114.1100,116.6500,16956794
2022-08-24,113.5000,114.7800,112.8701,113.6900,17734624
2022-08-23,113.4750,115.0100,113.4300,113.8600,15870373
